,sent,item
1519,""" http://www.mdisfun.org</a and start your journey today with a FREE Travel Kit.",['http://www.mdisfun.org']
1520,"See "" Aviation <http://www.itf.org.uk/media/releases/190901.htm Crisis.""",['http://www.itf.org.uk/media/releases/190901.htm']
1521,10 AAPG Annual Meeting <http://www.rigzone.com/news/!,['http://www.rigzone.com/news/!']
1522,Click here <http://tm0.com/americanexpress/sbct.cgi?s=86351074&i=462260&m=2&d=2291426 to see how much money the American Express Property Casualty companies can save you.,['http://tm0.com/americanexpress/sbct.cgi?s=86351074&i=462260&m=2&d=2291426']
1523,The complete agenda can be found at http://haas.berkeley.edu/realestate/.,['http://haas.berkeley.edu/realestate/.']
1524,Also the New Mexico Oil Conservation Division website is www.emnrd.state.nm.us/ocd.,['www.emnrd.state.nm.us/ocd.']
1525,http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cN70AW 4.,['http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cN70AW']
1526,Adobe Acrobat Reader 4.0 may be downloaded for FREE from www.adobe.com.,['www.adobe.com.']
1527,Watch CNN or log on to http://CNN.com /AOL Keyword: CNN for the latest news.,['http://CNN.com']
1528,- Amy Finnerty http://opinionjournal.com/taste/?id=95001508 : Have yourself an ambivalent little Christmas.,['http://opinionjournal.com/taste/?id=95001508']
1529,<http://www.pmaconference.com/imagesemail/id000045/id00005.gif RC Electricity Course 101 provides a comprehensive overview of FERC for those seeking to be refreshed on what the Agency does and how it affects wholesale power markets.,['http://www.pmaconference.com/imagesemail/id000045/id00005.gif']
1530,"See "" Labour <http://www.statistics.gov/uk/pdfdir/lmt0901.pdf Union Membership Increasing.""",['http://www.statistics.gov/uk/pdfdir/lmt0901.pdf']
1531,"http://www.amazon.com/movies-email = Copyright 2001 Amazon.com, Inc. All rights reserved.",['http://www.amazon.com/movies-email']
1532,?http://www.jewishworldreview.com/cols/sowell.html - Thomas Sowell.url,['http://www.jewishworldreview.com/cols/sowell.html']
1533,- Peggy Noonan http://opinionjournal.com/columnists/pnoonan/?id=95001630 : Who should get a Medal of Freedom?,['http://opinionjournal.com/columnists/pnoonan/?id=95001630']
1534,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE2V0BC8et0Blu04pH0AP All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE2V0BC8et0Blu04pH0AP']
1535,- Tom Bethell http://opinionjournal.com/taste/?id=95001656 : Will Silicon Valley liberals force out a remarkable priest?,['http://opinionjournal.com/taste/?id=95001656']
1536,www.grasshopperredlights.com/ There was a line outside last time so get there early and avoid standing.,['www.grasshopperredlights.com/']
1537,<http://www.rigzone.com/images/spacer.gif Exploration <http://www.rigzone.com/images/email/title_Corner.gif <http://www.rigzone.com/images/spacer.gif <http://www.rigzone.com/images/spacer.gif <http://www.rigzone.com/images/spacer.gif Novus Petroleum Hits in !,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/email/title_Corner.gif', 'http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/spacer.gif']"
1538,Rick -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1539,Thank you for registering or updating your registration information online at http://www.mPlanners.com/enron.,['http://www.mPlanners.com/enron.']
1540,"See "" U.S.-Chile <http://www.aflcio.org/globaleconomy/ftaa.pdf Free Trade Pacts.""",['http://www.aflcio.org/globaleconomy/ftaa.pdf']
1541,eBay = http://welcome.ebay.com/cgi-bin/gx.cgi/mcp?p=044SRy044SRE4qdFK012000mPoWMPodQ ?,['http://welcome.ebay.com/cgi-bin/gx.cgi/mcp?p=044SRy044SRE4qdFK012000mPoWMPodQ']
1542,http://www.classmates.com/go/e/85040521/MSA111401B/CM134T We hope you enjoy these exciting improvements.,['http://www.classmates.com/go/e/85040521/MSA111401B/CM134T']
1543,"For full program details and to register, please visit our website www.eurofinance.co.uk.",['www.eurofinance.co.uk.']
1544,http://www.mountainvacations.com --------------------------------------------------------------------- Thanks again!,['http://www.mountainvacations.com']
1545,"See "" Labour Market Hooked Up <http://www.bmck.com/gel/articles/Vietnam-New Web Site.doc .""",['http://www.bmck.com/gel/articles/Vietnam-New']
1546,http://eastpower.test.corp.enron.com/portal/ We will run both sites in parallel for the next week.,['http://eastpower.test.corp.enron.com/portal/']
1547,"See "" Dangerous <nhttp://www.bmck.com/gel/articles/Vietnam-Dangerous Workplace.doc Workplace.""",['http://www.bmck.com/gel/articles/Vietnam-Dangerous']
1548,Great -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1549,A Splash page will be available at www.UBSWenergy.com or via an automatic redirect from www.enrononline.com.,"['www.UBSWenergy.com', 'www.enrononline.com.']"
1550,Earlier this year http://www.opinionjournal.com/best/?id=95000827#dog a San Jose judge sentenced a man to three years in prison for killing a dog.,['http://www.opinionjournal.com/best/?id=95000827#dog']
1551,Yes -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1552,http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cN70AW 5.,['http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cN70AW']
1553,http://personals.yahoo.com - Harris-10-21-01.jpg,['http://personals.yahoo.com']
1554,"http://opinionjournal.com/best/?id=95001494 Now his underlings want us to ""forget"" an unforgettable atrocity.",['http://opinionjournal.com/best/?id=95001494']
1555,Go to http://remoteservices.enron.com 3.,['http://remoteservices.enron.com']
1556,View our privacy policy <http://ccprod.roving.com/roving/CCPrivacyPolicy.jsp .,['http://ccprod.roving.com/roving/CCPrivacyPolicy.jsp']
1557,"Web site, www.sharperimage.com.",['www.sharperimage.com.']
1558,Rick Buy -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1559,Mummy and Daddy _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com,"['http://explorer.msn.com', 'http://explorer.msn.com']"
1560,http://www.nytimes.com/learning/parents/conversation/?1213c Thanks for reading.,['http://www.nytimes.com/learning/parents/conversation/?1213c']
1561,"See "" Paid Paternity <http://www.frenchduncan.co.uk/News.htm Leave For Fathers.""",['http://www.frenchduncan.co.uk/News.htm']
1562,http://edit.my.yahoo.com/config/eval_forgot_pw Thank you for using Yahoo!,['http://edit.my.yahoo.com/config/eval_forgot_pw']
1563,<http://ww3.sportsline.com/images/newsletter/ee-footer.gif,['http://ww3.sportsline.com/images/newsletter/ee-footer.gif']
1564,Visit http://travel.enron.com for details and updates to services available outside the U.S. ?,['http://travel.enron.com']
1565,Go to http://www.forestweb.com/newsbeat,['http://www.forestweb.com/newsbeat']
1566,Visit our Customer Service section online <http://capitalone.bfi0.com/Y0RH0615AF747B32BD76 to update your personal information!,['http://capitalone.bfi0.com/Y0RH0615AF747B32BD76']
1567,_________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com,['http://explorer.msn.com']
1568,_________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com,"['http://explorer.msn.com', 'http://explorer.msn.com']"
1569,my treat _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com/intl.asp,['http://explorer.msn.com/intl.asp']
1570,http://cdw01.cdnow.com/Click?q=83-U-IXQYJr1u1i8gQTH2xTZt0p ......................................................................,['http://cdw01.cdnow.com/Click?q=83-U-IXQYJr1u1i8gQTH2xTZt0p']
1571,SBX 18 http://info.sen.ca.gov/pub/bill/sen/sb_0001-0050/sbx1_18_bill_20010125_introdu ced.pdf,['http://info.sen.ca.gov/pub/bill/sen/sb_0001-0050/sbx1_18_bill_20010125_introdu']
1572,"See "" USA Privacy <http://news.cnet.com/news/0-1005-200-7375378.html Policies.""",['http://news.cnet.com/news/0-1005-200-7375378.html']
1573,"For more information about .NET Passport, visit http://www.passport.com.",['http://www.passport.com.']
1574,- Daniel Henninger http://opinionjournal.com/columnists/dhenninger/?id=95001628 : Festive New York renews itself for the holidays.,['http://opinionjournal.com/columnists/dhenninger/?id=95001628']
1575,http://go2.travelocity.com/Click?q=21-UPiOIjdyDZcySQgyQOAfjLd38RRR AIR Air Canada Offers Savings on Already Low Fares Air Canada is offering discounted savings on its already low fares to Canadian destinations from the United States.,['http://go2.travelocity.com/Click?q=21-UPiOIjdyDZcySQgyQOAfjLd38RRR']
1576,The reports are posted on NERC's web site at www.nerc.com.,['www.nerc.com.']
1577,Click here: http://enews.buy.com/cgi-bin5/flo?y=eFBE0DwlK30Bp204pH0Ab All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eFBE0DwlK30Bp204pH0Ab']
1578,"If you have any questions, please visit customer support at https://www.us.buy.com/corp/support.",['https://www.us.buy.com/corp/support.']
1579,"See "" Indonesia Wage Laws <http://www.bmck.com/gel/articles/Indonesia - Minimum Working Age.doc .""",['http://www.bmck.com/gel/articles/Indonesia']
1580,Click here: http://www.vegasinsider.com/vlinks/2/63/vegasmagazine0824.cgi 5.),['http://www.vegasinsider.com/vlinks/2/63/vegasmagazine0824.cgi']
1581,Statoil To Prepare Development Study For Iran <http://www.rigzone.com/news/article.asp?a_id=2385 Statoil has been tapped by the IOC to prepare a comprehensive development plan to !,['http://www.rigzone.com/news/article.asp?a_id=2385']
1582,"See "" Grant For <http://allafrica.com/stories/printable/200109170078.html Development Project.""",['http://allafrica.com/stories/printable/200109170078.html']
1583,Danielle _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com/intl.asp,['http://explorer.msn.com/intl.asp']
1584,<http://www.rigzone.com/images/spacer.gif Company & Financial News <http://www.rigzone.com/!,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/!']"
1585,Click CIBC <http://www.forestweb.com/editorial/analyst/cibc/cibc.11.06.01.pdf to download.,['http://www.forestweb.com/editorial/analyst/cibc/cibc.11.06.01.pdf']
1586,http://www.utexas.edu/events/exploreut which will be open from 11 am - 5 pm on Saturday.,['http://www.utexas.edu/events/exploreut']
1587,How can CapacityCenter.Com <http://www.capacitycenter.com help?,['http://www.capacitycenter.com']
1588,http://go2.travelocity.com/Click?q=bd-c0PUQ7pD5LjNKtHzAEMD0fq3 Singapore Airlines Offers Great Savings to Asia and Europe Thinking of a trip to Asia or Europe?,['http://go2.travelocity.com/Click?q=bd-c0PUQ7pD5LjNKtHzAEMD0fq3']
1589,Click the following link to open eHRonline: https://ehronline.enron.com ?,['https://ehronline.enron.com']
1590,Click here for more details about this release: http://enews.buy.com/cgi-bin5/flo?y=eEzC0BC8et0Blu0BBqx0AR Bargain Basement!,['http://enews.buy.com/cgi-bin5/flo?y=eEzC0BC8et0Blu0BBqx0AR']
1591,"For more information, please visit www.kiodex.com.",['www.kiodex.com.']
1592,"See "" Fair Pay Act <http://www.now.org/issues/economic/alerts/03-03-00.html .""",['http://www.now.org/issues/economic/alerts/03-03-00.html']
1593,104 or via email to http://ebweb@haas.berkeley.edu This event is free.,['http://ebweb@haas.berkeley.edu']
1594,: http://cdw01.cdnow.com/Click?q=78-d5tsIdUwHxv0E5e5vyCMN5SgU9RR What Are the Hottest DVDs?,['http://cdw01.cdnow.com/Click?q=78-d5tsIdUwHxv0E5e5vyCMN5SgU9RR']
1595,"See "" Competition <http://www.bmck.com/gel/articles/ARGENTINA - Competition Agreements.doc Agreements.""",['http://www.bmck.com/gel/articles/ARGENTINA']
1596,You can access your 2001 Special Stock Option Grant Agreement and the Stock Plan document governing the grant via your eHRonline account on the intranet website at http://ehronline.enron.com.,['http://ehronline.enron.com.']
1597,They have a website which Luis Velez is familiar with and is www.piers.com.,['www.piers.com.']
1598,Click here <http://switchboard.real.com/partners/?src=R1R.fox.0.general.banner.0.foxsports.email.1902.. for a free 14 day trial.,['http://switchboard.real.com/partners/?src=R1R.fox.0.general.banner.0.foxsports.email.1902..']
1599,- Tony & Tacky http://opinionjournal.com/taste/?id=95001624 : Rutgers snubs a war hero--again.,['http://opinionjournal.com/taste/?id=95001624']
1600,- Nancy deWolf Smith http://opinionjournal.com/columnists/nsmith/?id=95001722 visits Mullah Omar's house.,['http://opinionjournal.com/columnists/nsmith/?id=95001722']
1601,20 LNG North America <http://www.rigzone.com/news/even! Houston Apr.,['http://www.rigzone.com/news/even!']
1602,"Last week, as we noted http://opinionjournal.com/best/?id=95001707#enron , he unsuccessfully tried to suggest that Enron had purchased influence from the Bush administration.",['http://opinionjournal.com/best/?id=95001707#enron']
1603,Send anyone and everyone who might be interested in fighting for the integrity of this election to http://www.electionintegrity2000.com to sign our petition and see breaking news on the action in Florida right now.,['http://www.electionintegrity2000.com']
1604,?http:/= /www.ft.com.??Copyright ?,['www.ft.com.??Copyright']
1605,Web Address: www.PROVANTAGE.com?,['www.PROVANTAGE.com?']
1606,http://www.energy.ca.gov/reports/2001-05-22_200-01-001.PDF,['http://www.energy.ca.gov/reports/2001-05-22_200-01-001.PDF']
1607,"See "" The Productive Workforce Survey <http://www.thap.net/downloads/public_private_survey.pdf .""",['http://www.thap.net/downloads/public_private_survey.pdf']
1608,Please see our Privacy Policy at http://schwab.com/privacy.,['http://schwab.com/privacy.']
1609,http://eastpower.dev.corp.enron.com/portal/default.aspx,['http://eastpower.dev.corp.enron.com/portal/default.aspx']
1610,http://www.PostcardsOnline.com 100% Absolutely FREE!,['http://www.PostcardsOnline.com']
1611,Our community site for up to date events is www.todossantos.cc Mil gracias for your inquiry.,['www.todossantos.cc']
1612,Lynn _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com,['http://explorer.msn.com']
1613,Information on how to subscribe to the service is available at http://ts.nist.gov/ncsci.,['http://ts.nist.gov/ncsci.']
1614,"See "" Freedom <http://www.iuf.org/iuf/Press/010614.htm Agreement.""",['http://www.iuf.org/iuf/Press/010614.htm']
1615,Check out the McCombs School of Business website <http://www.bus.utexas.edu/ for the latest news at the School. ?,['http://www.bus.utexas.edu/']
1616,http://promo.yahoo.com/videomail/ - NETCO%20Logistics%20Org%20chart.ppt,['http://promo.yahoo.com/videomail/']
1617,"Read the full text at http://www.wired.com/news/radio/0,1665,43086,00.html.","['http://www.wired.com/news/radio/0,1665,43086,00.html.']"
1618,"For more information, visit http://www.digitalwork.com .",['http://www.digitalwork.com']
